DISTRICT,INCLOCATION_X,LATITUDE_X,LONGITUDE_X,NEIGHBORHOOD,OID,RMS_NO,VICCOUNT,CITYSTATEZIP,RACE,SEX,AGE,TYPE,DATEOCCURRED,MONTHOCCURED,TIMEOCCURED,HROCCURED,DAYOCCURRED,RMSDUP,DATETIME,DSTFULL,ZIP
4,35XX ALASKA AV,39.1492772755498,-84.4995968784898,AVONDALE,3355,169001304,1,"CINCINNATI, OH 45231",BLACK,MALE,20,FATAL,01/15/2016 12:00:00 AM,JAN,204500,20,FRI,169001304,01/15/2016 08:45:00 PM,DISTRICT 4,
3,23XX DAUTEL AV,39.1393179622169,-84.5785990753817,WESTWOOD,3590,169018816,1,"CINCINNATI, OH 45214",BLACK,MALE,20,NONFATAL,07/26/2016 12:00:00 AM,JUL,222500,22,TUE,169018816,07/26/2016 10:25:00 PM,DISTRICT 3,
1,5XX GENESSEE ST,39.1096400073065,-84.52400626108,WEST END,962,11001774,1,,BLACK,FEMALE,24,NONFATAL,05/11/2010 12:00:00 AM,MAY,,N/A,TUE,11001774,05/11/2010 12:00:00 AM,DISTRICT 1,45214
4,50XX PADDOCK RD,39.1776038083998,-84.476910665655,BOND HILL,3709,169027831,1,,BLACK,MALE,36,NONFATAL,10/29/2016 12:00:00 AM,OCT,161500,16,SAT,169027831,10/29/2016 04:15:00 PM,DISTRICT 4,
3,24XX NOTTINGHAM RD,39.157168676415,-84.5604530264616,FAYE APARTMENTS,873,31001375,1,,BLACK,MALE,19,NONFATAL,02/20/2010 12:00:00 AM,FEB,,N/A,SAT,31001375,02/20/2010 12:00:00 AM,DISTRICT 3,45225
5,6XX DUTCH COLONY DR,39.1894762004734,-84.5125361826825,WINTON HILLS,3645,169023202,2,,BLACK,MALE,16,NONFATAL,09/07/2016 12:00:00 AM,SEP,111500,11,WED,169023202,09/07/2016 11:15:00 AM,DISTRICT 5,
4,70XX READING RD,39.1859915862574,-84.4647548425555,BOND HILL,490,40901653,1,,BLACK,MALE,18,NONFATAL,03/13/2009 12:00:00 AM,MAR,,N/A,FRI,40901653,03/13/2009 12:00:00 AM,DISTRICT 4,45237
4,71XX READING RD,39.1910215474831,-84.462189299106,ROSELAWN,243,40805573,1,,BLACK,MALE,23,NONFATAL,08/03/2008 12:00:00 AM,AUG,,N/A,SUN,40805573,08/03/2008 12:00:00 AM,DISTRICT 4,45237
1,9XX POPLAR ST,39.1158993464503,-84.5302077472891,WEST END,2742,149022403,1,"CINCINNATI, OH 45213",BLACK,MALE,55,NONFATAL,09/06/2014 12:00:00 AM,SEP,214000,21,SAT,149022403,09/06/2014 09:40:00 PM,DISTRICT 1,45214
5,7XX DUTCH COLONY DR,39.1902355682584,-84.5155773140107,WINTON HILLS,2005,129031282,1,"CINC, OH 45223",BLACK,MALE,29,NONFATAL,10/28/2012 12:00:00 AM,OCT,090800,9,SUN,129031282,10/28/2012 09:08:00 AM,DISTRICT 5,45232
3,37XX WARSAW AV,39.1124095840554,-84.5750376803114,EAST PRICE HILL,2983,159011407,1,"CINC, OH 45205",BLACK,MALE,16,NONFATAL,04/29/2015 12:00:00 AM,APR,201500,20,WED,159011407,04/29/2015 08:15:00 PM,DISTRICT 3,45205
4,35XX READING RD,39.1463134879837,-84.4909899758282,AVONDALE,2789,149026113,1,"CINC, OH 45207",BLACK,MALE,16,NONFATAL,10/13/2014 12:00:00 AM,OCT,221500,22,MON,149026113,10/13/2014 10:15:00 PM,DISTRICT 4,45229
2,"31XX GLOSS AV, #2",39.1770276792039,-84.4277357134125,PLEASANT RIDGE,1206,21004962,3,"HAMILTON, OH 45015",BLACK,MALE,30,NONFATAL,11/07/2010 12:00:00 AM,NOV,,N/A,SUN,21004962,11/07/2010 12:00:00 AM,DISTRICT 2,45213
1,1XX GREEN ST,39.1140537056815,-84.5186759555912,OVER-THE-RHINE,562,10902040,1,,BLACK,,25,NONFATAL,05/19/2009 12:00:00 AM,MAY,,N/A,TUE,10902040,05/19/2009 12:00:00 AM,DISTRICT 1,45202
4,77XX STILLWELL RD,39.2028066765331,-84.4558969209466,ROSELAWN,1430,41103456,1,"CINC, OH 45229",BLACK,MALE,25,NONFATAL,06/05/2011 12:00:00 AM,JUN,192000,19,SUN,41103456,06/05/2011 07:20:00 PM,DISTRICT 4,45237
4,6XX GHOLSON AV,39.1489682050748,-84.4910615952637,NORTH AVONDALE,2138,139006454,1,"CINC, OH 45213",BLACK,MALE,20,NONFATAL,03/19/2013 12:00:00 AM,MAR,210500,21,TUE,139006454,03/19/2013 09:05:00 PM,DISTRICT 4,45229
1,8XX YORK ST,39.1176053052674,-84.5286146182096,WEST END,3711,169028301,1,,BLACK,MALE,18,NONFATAL,10/29/2016 12:00:00 AM,OCT,141200,14,SAT,169028301,10/29/2016 02:12:00 PM,DISTRICT 1,
1,XX E MCMICKEN AV,39.1151605980687,-84.5144065784718,OVER-THE-RHINE,1334,11101139,1,"CINC., OH 45229",BLACK,MALE,23,NONFATAL,03/28/2011 12:00:00 AM,MAR,171500,17,MON,11101139,03/28/2011 05:15:00 PM,DISTRICT 1,45202
3,23XX MILLVALE CT,39.1482458658435,-84.5560120783047,MILLVALE,3442,169009265,1,"CINCINNATI, OH 45225",BLACK,MALE,31,FATAL,04/19/2016 12:00:00 AM,APR,212300,21,TUE,169009265,04/19/2016 09:23:00 PM,DISTRICT 3,
4,32XX READING RD,39.1369289296343,-84.4959639903445,AVONDALE,2697,149018419,1,"CINC, OH 45202",BLACK,MALE,50,NONFATAL,07/28/2014 12:00:00 AM,JUL,230000,23,MON,149018419,07/28/2014 11:00:00 PM,DISTRICT 4,45229
4,1XX DORCHESTER AV,39.1175489592724,-84.5118648799025,MOUNT AUBURN,1385,41102710,1,"CINC, OH 45211",BLACK,MALE,26,NONFATAL,05/05/2011 12:00:00 AM,MAY,223000,22,THU,41102710,05/05/2011 10:30:00 PM,DISTRICT 4,45219
3,21XX HARRISON AV,39.1329864754351,-84.5678688836512,SOUTH FAIRMOUNT,1931,129023168,1,"CINC, OH 45211",BLACK,MALE,17,NONFATAL,08/16/2012 12:00:00 AM,AUG,222100,22,THU,129023168,08/16/2012 10:21:00 PM,DISTRICT 3,45214
4,77XX READING RD,39.2001224347947,-84.4554487986223,ROSELAWN,1061,41004823,1,"CINC, OH 45229",BLACK,MALE,25,NONFATAL,08/05/2010 12:00:00 AM,AUG,,N/A,THU,41004823,08/05/2010 12:00:00 AM,DISTRICT 4,45237
4,48XX READING RD,39.1760194532564,-84.4667026532165,BOND HILL,3809,179003095,1,,BLACK,MALE,20,NONFATAL,02/01/2017 12:00:00 AM,FEB,204000,20,WED,179003095,02/01/2017 08:40:00 PM,DISTRICT 4,
3,7XX WELLS ST,39.1035533986669,-84.5693331659713,EAST PRICE HILL,568,30904466,1,,BLACK,FEMALE,37,FATAL,05/23/2009 12:00:00 AM,MAY,,N/A,SAT,30904466,05/23/2009 12:00:00 AM,DISTRICT 3,45205
4,25XX GILBERT AV,39.1255248162131,-84.4906047390618,WALNUT HILLS,1821,129012678,2,"CINC, OH 45237",BLACK,MALE,30,NONFATAL,05/11/2012 12:00:00 AM,MAY,222100,22,FRI,129012678,05/11/2012 10:21:00 PM,DISTRICT 4,45206
3,31XX BEEKMAN ST,39.1418721406328,-84.5496972916062,MILLVALE,2714,149020061,2,"CINCI, OH 45205",BLACK,FEMALE,29,NONFATAL,08/14/2014 12:00:00 AM,AUG,225200,22,THU,149020061,08/14/2014 10:52:00 PM,DISTRICT 3,45225
3,33XX WARSAW AV,39.1095584200691,-84.5632965978593,EAST PRICE HILL,3627,169022233,1,,BLACK,MALE,14,NONFATAL,08/29/2016 12:00:00 AM,AUG,182800,18,MON,169022233,08/29/2016 06:28:00 PM,DISTRICT 3,
2,58XX BRAMBLE AV,39.1527209369276,-84.3938074137472,MADISONVILLE,1751,129005792,1,"CINC, OH 45240",BLACK,MALE,21,NONFATAL,03/06/2012 12:00:00 AM,MAR,214500,21,TUE,129005792,03/06/2012 09:45:00 PM,DISTRICT 2,45227
5,58XX HAMILTON AV,39.1978707256922,-84.5470639163777,COLLEGE HILL,3235,159027473,1,"CINCINNATI, OH 45224",BLACK,MALE,24,NONFATAL,10/05/2015 12:00:00 AM,OCT,191700,19,MON,159027473,10/05/2015 07:17:00 PM,DISTRICT 5,
2,60XX MADISON RD,39.1601137034854,-84.3908321803638,MADISONVILLE,273,20804509,1,,BLACK,MALE,32,NONFATAL,09/04/2008 12:00:00 AM,SEP,,N/A,THU,20804509,09/04/2008 12:00:00 AM,DISTRICT 2,45227
1,25XX MAIN ST,39.1128818499002,-84.5127249109357,OVER-THE-RHINE,329,40807715,1,,BLACK,MALE,27,NONFATAL,10/14/2008 12:00:00 AM,OCT,,N/A,TUE,40807715,10/14/2008 12:00:00 AM,DISTRICT 1,45202
5,59XX HAMILTON AV,39.1986198326183,-84.5463988443008,COLLEGE HILL,475,50901101,4,,BLACK,MALE,37,NONFATAL,03/03/2009 12:00:00 AM,MAR,,N/A,TUE,50901101,03/03/2009 12:00:00 AM,DISTRICT 5,45224
1,7XX CHESTNUT ST,39.1077119299444,-84.5269589808969,WEST END,651,10903315,1,,BLACK,MALE,23,NONFATAL,07/25/2009 12:00:00 AM,JUL,,N/A,SAT,10903315,07/25/2009 12:00:00 AM,DISTRICT 1,45203
C,4XX E MEHRING WY,39.0979635188567,-84.5036823064816,CBD/RIVERFRONT,3637,169022890,1,,BLACK,MALE,17,NONFATAL,09/04/2016 12:00:00 AM,SEP,211600,21,SUN,169022890,09/04/2016 09:16:00 PM,CENTRAL BUSINESS SECTION,
1,5XX YORK ST,39.1180719837881,-84.5264497149479,WEST END,1454,11102577,1,"CINC, OH 45219",BLACK,MALE,35,NONFATAL,06/24/2011 12:00:00 AM,JUN,043000,4,FRI,11102577,06/24/2011 04:30:00 AM,DISTRICT 1,45214
1,15XX JONES ST,39.1121119456007,-84.5268984634375,WEST END,3396,169005054,1,"CINCINNATI, OH 45214",BLACK,MALE,19,NONFATAL,03/04/2016 12:00:00 AM,MAR,231500,23,FRI,169005054,03/04/2016 11:15:00 PM,DISTRICT 1,
3,10XX ROSS AV,39.1135993186914,-84.5745159985103,EAST PRICE HILL,912,31002360,3,,BLACK,MALE,20,NONFATAL,03/24/2010 12:00:00 AM,MAR,,N/A,WED,31002360,03/24/2010 12:00:00 AM,DISTRICT 3,45205
5,17XX BLUE ROCK RD,39.1609011872617,-84.5449230854469,NORTHSIDE,1188,51006582,1,"CINC,OH 45223",UNKNOWN,FEMALE,51,NONFATAL,10/26/2010 12:00:00 AM,OCT,,N/A,TUE,51006582,10/26/2010 12:00:00 AM,DISTRICT 5,45223
5,16XX LLANFAIR AV,39.1958581762574,-84.5455358068456,COLLEGE HILL,1158,51006106S1,1,"CINC, OH 45224",BLACK,MALE,22,NONFATAL,10/04/2010 12:00:00 AM,OCT,,N/A,MON,51006106S1,10/04/2010 12:00:00 AM,DISTRICT 5,45224
4,61XX JOYCE LN,39.1843265669934,-84.4576637476654,ROSELAWN,2664,149015634,1,"CINC, OH 45239",BLACK,MALE,42,NONFATAL,06/29/2014 12:00:00 AM,JUN,013000,1,SUN,149015634,06/29/2014 01:30:00 AM,DISTRICT 4,45237
1,XX E LIBERTY ST,39.1126106980048,-84.5151450551358,OVER-THE-RHINE,3258,159028857,1,"CINCINNATI, OH 45205",BLACK,MALE,31,NONFATAL,10/21/2015 12:00:00 AM,OCT,005500,0,WED,159028857,10/21/2015 12:55:00 AM,DISTRICT 1,
1,16XX LOCKHURST LN,39.1141341476608,-84.5303363186963,WEST END,3274,159029546,2,"CINCINNATI, OH 45202",BLACK,MALE,22,FATAL,10/28/2015 12:00:00 AM,OCT,212700,21,WED,159029546,10/28/2015 09:27:00 PM,DISTRICT 1,
4,77XX VINE ST,39.2007227952972,-84.4755236548933,CARTHAGE,3738,169031117,1,,WHITE,MALE,33,NONFATAL,11/28/2016 12:00:00 AM,NOV,051000,5,MON,169031117,11/28/2016 05:10:00 AM,DISTRICT 4,
1,17XX LINN ST,39.1159715954528,-84.5271141500088,WEST END,2519,149002370,1,"CINCI OH., 45214",BLACK,MALE,20,NONFATAL,01/31/2014 12:00:00 AM,JAN,235200,23,FRI,149002370,01/31/2014 11:52:00 PM,DISTRICT 1,45214
1,13XX WALNUT ST,39.110329293868,-84.5132768036141,OVER-THE-RHINE,1486,11102869,1,"CINC, OH 45202",BLACK,MALE,32,NONFATAL,07/12/2011 12:00:00 AM,JUL,220000,22,TUE,11102869,07/12/2011 10:00:00 PM,DISTRICT 1,45202
4,2XX DONAHUE ST,39.1333026161562,-84.5047826039921,CORRYVILLE,1842,129015280,1,"CINC, OH 45229",BLACK,MALE,30,NONFATAL,06/05/2012 12:00:00 AM,JUN,145500,14,TUE,129015280,06/05/2012 02:55:00 PM,DISTRICT 4,45219
4,28XX GILBERT AV,39.1298140199834,-84.4883868554063,WALNUT HILLS,2842,149031797,2,"CINC, OH 45206",BLACK,MALE,28,NONFATAL,12/13/2014 12:00:00 AM,DEC,183100,18,SAT,149031797,12/13/2014 06:31:00 PM,DISTRICT 4,45206
4,36XX IRVING ST,39.149355175374,-84.5080299516607,AVONDALE,3089,159016666,1,"CINC, OH 45229",BLACK,MALE,19,FATAL,06/28/2015 12:00:00 AM,JUN,132700,13,SUN,159016666,06/28/2015 01:27:00 PM,DISTRICT 4,45220
3,8XX ENRIGHT AV,39.1071225273712,-84.5731704078317,EAST PRICE HILL,1502,31106425,1,"CINC, OH 45223",BLACK,MALE,32,NONFATAL,07/22/2011 12:00:00 AM,JUL,021000,2,FRI,31106425,07/22/2011 02:10:00 AM,DISTRICT 3,45205
4,21XX BOONE ST,39.1213957026701,-84.4958484311192,WALNUT HILLS,1789,129009341,1,"DAYTON, OH 45418",BLACK,MALE,23,NONFATAL,04/10/2012 12:00:00 AM,APR,191500,19,TUE,129009341,04/10/2012 07:15:00 PM,DISTRICT 4,45206
1,17XX ELM ST,39.1145039992282,-84.519291155567,OVER-THE-RHINE,1387,11101809,1,"CINC, OH 45217",BLACK,MALE,31,NONFATAL,05/06/2011 12:00:00 AM,MAY,170000,17,FRI,11101809,05/06/2011 05:00:00 PM,DISTRICT 1,45202
C,3XX W 5TH ST,39.1009001177178,-84.5184324377986,CBD/RIVERFRONT,3832,179004548,1,,BLACK,MALE,30,NONFATAL,02/18/2017 12:00:00 AM,FEB,015300,1,SAT,179004548,02/18/2017 01:53:00 AM,CENTRAL BUSINESS SECTION,
4,27XX EDEN AV,39.1299590800476,-84.5057560346598,CORRYVILLE,2924,159006706,2,"COLUMBUS, OH 43219",BLACK,FEMALE,19,NONFATAL,03/22/2015 12:00:00 AM,MAR,010000,1,SUN,159006706,03/22/2015 01:00:00 AM,DISTRICT 4,45219
3,32XX GOBEL AV,39.1466854743165,-84.5785721286799,WESTWOOD,3377,169003684,1,"CINCINNATI, OH 45211",BLACK,MALE,23,NONFATAL,02/15/2016 12:00:00 AM,FEB,150000,15,MON,169003684,02/15/2016 03:00:00 PM,DISTRICT 3,
1,17XX GOOSE ALLEY,39.1152550797526,-84.5181725003173,OVER-THE-RHINE,3559,169017588,1,"CINCINNATI, OH 45214",BLACK,MALE,16,NONFATAL,07/15/2016 12:00:00 AM,JUL,223500,22,FRI,169017588,07/15/2016 10:35:00 PM,DISTRICT 1,
3,37XX CASS AV,39.1546336010505,-84.5544203294867,SOUTH CUMMINSVILLE,3395,169005056,1,"CINCINNATI, OH 45250",BLACK,MALE,20,NONFATAL,03/04/2016 12:00:00 AM,MAR,213500,21,FRI,169005056,03/04/2016 09:35:00 PM,DISTRICT 3,
1,13XX WALNUT ST,39.1094132536146,-84.5129626320592,OVER-THE-RHINE,1698,129000420,1,"CINC, OH 45202",BLACK,MALE,22,NONFATAL,01/06/2012 12:00:00 AM,JAN,171500,17,FRI,129000420,01/06/2012 05:15:00 PM,DISTRICT 1,45202
4,35XX IRVING ST,39.1473543907712,-84.507069552458,AVONDALE,1835,129013884,1,"CINC, OH 45229",BLACK,MALE,20,NONFATAL,05/25/2012 12:00:00 AM,MAY,003800,0,FRI,129013884,05/25/2012 12:38:00 AM,DISTRICT 4,45220
3,29XX CAVANAUGH AV,39.1376487381048,-84.5721001276917,WESTWOOD,436,30900467,1,,BLACK,MALE,16,NONFATAL,01/17/2009 12:00:00 AM,JAN,,N/A,SAT,30900467,01/17/2009 12:00:00 AM,DISTRICT 3,45211
1,16XX VINE ST,39.1145750057916,-84.5169315243798,OVER-THE-RHINE,406,10806180,1,,BLACK,MALE,21,NONFATAL,12/20/2008 12:00:00 AM,DEC,,N/A,SAT,10806180,12/20/2008 12:00:00 AM,DISTRICT 1,45202
2,50XX MADISON RD,39.161310627473,-84.4095556934369,MADISONVILLE,3634,169023274,1,,BLACK,MALE,17,FATAL,09/01/2016 12:00:00 AM,SEP,080000,8,THU,169023274,09/01/2016 08:00:00 AM,DISTRICT 2,
4,77XX GREENLAND PL,39.2025767326126,-84.4594142080635,ROSELAWN,1840,129015006,1,"CINC, OH 45237",BLACK,MALE,24,NONFATAL,06/01/2012 12:00:00 AM,JUN,030000,3,FRI,129015006,06/01/2012 03:00:00 AM,DISTRICT 4,45237
4,8XX N FRED SHUTTLESWORTH CR,39.1532387585582,-84.4876073677434,NORTH AVONDALE,1556,41105709,1,"CINC, OH 45229",BLACK,MALE,22,NONFATAL,09/04/2011 12:00:00 AM,SEP,060000,6,SUN,41105709,09/04/2011 06:00:00 AM,DISTRICT 4,45229
5,32XX JEFFERSON AV,39.141218342598,-84.5127443402248,CLIFTON,1655,51106628,1,"CIN, OH 45220",WHITE,MALE,19,NONFATAL,11/23/2011 12:00:00 AM,NOV,192400,19,WED,51106628,11/23/2011 07:24:00 PM,DISTRICT 5,45220
1,12XX WALNUT ST,39.1080034046734,-84.5140714002263,OVER-THE-RHINE,1389,11101808,2,"CINC, OH 45202",BLACK,MALE,17,NONFATAL,05/07/2011 12:00:00 AM,MAY,150500,15,SAT,11101808,05/07/2011 03:05:00 PM,DISTRICT 1,45202
5,57XX DAVEY AV,39.1960012066036,-84.5480668048158,COLLEGE HILL,3718,169028659,1,,BLACK,MALE,26,NONFATAL,11/02/2016 12:00:00 AM,NOV,013000,1,WED,169028659,11/02/2016 01:30:00 AM,DISTRICT 5,
1,XX E MCMICKEN AV,39.1163436209149,-84.5148093396617,OVER-THE-RHINE,2150,139007935,1,"NEWPORT, KY 41071",BLACK,MALE,30,NONFATAL,04/05/2013 12:00:00 AM,APR,220000,22,FRI,139007935,04/05/2013 10:00:00 PM,DISTRICT 1,45202
4,6XX WILLIAM H TAFT RD,39.127853270327,-84.4968683317237,WALNUT HILLS,504,40901917,1,,BLACK,MALE,30,NONFATAL,03/24/2009 12:00:00 AM,MAR,,N/A,TUE,40901917,03/24/2009 12:00:00 AM,DISTRICT 4,45206
2,43XX KELLOGG AV,39.1007934175148,-84.4321254461234,EAST END,2095,139002861,4,"CINC, OH 45204",BLACK,MALE,23,NONFATAL,02/02/2013 12:00:00 AM,FEB,015000,1,SAT,139002861,02/02/2013 01:50:00 AM,DISTRICT 2,45226
1,11XX BROADWAY ST,39.1088459285828,-84.5084850232885,PENDLETON,371,10805611,1,,BLACK,MALE,25,NONFATAL,11/08/2008 12:00:00 AM,NOV,,N/A,SAT,10805611,11/08/2008 12:00:00 AM,DISTRICT 1,45202
2,43XX WHETSEL AV,39.152298961511,-84.3936683497554,MADISONVILLE,2000,129030761,1,"CINC, OH 45236",BLACK,MALE,24,NONFATAL,10/22/2012 12:00:00 AM,OCT,025000,2,MON,129030761,10/22/2012 02:50:00 AM,DISTRICT 2,45227
5,7XX RIDDLE RD,39.1379574726211,-84.5303525281166,CLIFTON,3497,169013703,3,"CINCINNATI, OH 45224",BLACK,MALE,18,NONFATAL,06/07/2016 12:00:00 AM,JUN,010500,1,TUE,169013703,06/07/2016 01:05:00 AM,DISTRICT 5,
3,29XX WARSAW AV,39.1095525671141,-84.5598587700886,EAST PRICE HILL,2738,149022359,1,"CINCINNATI, OH 45205",BLACK,MALE,15,NONFATAL,09/04/2014 12:00:00 AM,SEP,200000,20,THU,149022359,09/04/2014 08:00:00 PM,DISTRICT 3,45204
4,34XX READING RD,39.1428627202009,-84.4909415331505,AVONDALE,3383,169004100,1,"CINCINNATI, OH 45215",BLACK,MALE,23,NONFATAL,02/21/2016 12:00:00 AM,FEB,210000,21,SUN,169004100,02/21/2016 09:00:00 PM,DISTRICT 4,
3,31XX FERNCREST CT,39.1456373301611,-84.5838910192501,WESTWOOD,946,31003145,1,,BLACK,MALE,27,NONFATAL,04/13/2010 12:00:00 AM,APR,,N/A,TUE,31003145,04/13/2010 12:00:00 AM,DISTRICT 3,45211
3,18XX DREMAN AV,39.1526310693427,-84.5482366912021,SOUTH CUMMINSVILLE,114,30804189,1,,BLACK,MALE,13,NONFATAL,05/10/2008 12:00:00 AM,MAY,,N/A,SAT,30804189,05/10/2008 12:00:00 AM,DISTRICT 3,45223
2,18XX KINNEY AV,39.1357211415259,-84.4675704690293,EVANSTON,1755,129007127,1,"CINC, OH 45207",BLACK,MALE,19,NONFATAL,03/16/2012 12:00:00 AM,MAR,180000,18,FRI,129007127,03/16/2012 06:00:00 PM,DISTRICT 2,45207
2,12XX WILLIAM HOWARD TAFT RD,39.127399996783,-84.4841878013735,EAST WALNUT HILLS,2681,149016337,1,"COVINGTON, KY 41011",BLACK,MALE,20,NONFATAL,07/08/2014 12:00:00 AM,JUL,003000,0,TUE,149016337,07/08/2014 12:30:00 AM,DISTRICT 2,45206
1,17XX VINE ST,39.1148567380927,-84.5155994793179,OVER-THE-RHINE,483,10900844,1,,BLACK,MALE,22,NONFATAL,03/06/2009 12:00:00 AM,MAR,,N/A,FRI,10900844,03/06/2009 12:00:00 AM,DISTRICT 1,45202
3,21XX ST MICHAEL ST,39.1020000368686,-84.5531391602378,LOWER PRICE HILL,760,30910158,2,,BLACK,MALE,30,NONFATAL,10/26/2009 12:00:00 AM,OCT,,N/A,MON,30910158,10/26/2009 12:00:00 AM,DISTRICT 3,45204
3,40XX GLENWAY AV,39.1133868198812,-84.5805138394845,WEST PRICE HILL,3750,169032604,1,,WHITE,MALE,18,NONFATAL,12/12/2016 12:00:00 AM,DEC,170000,17,MON,169032604,12/12/2016 05:00:00 PM,DISTRICT 3,
3,37XX ST LAWRENCE AV,39.1102892053268,-84.5751127796211,EAST PRICE HILL,2823,149029480,1,"CINCINNATI, OH 45203",BLACK,MALE,20,NONFATAL,11/18/2014 12:00:00 AM,NOV,160500,16,TUE,149029480,11/18/2014 04:05:00 PM,DISTRICT 3,45205
3,21XX STORRS ST,39.1028403466397,-84.5533715517894,LOWER PRICE HILL,252,30807846,1,,BLACK,MALE,25,NONFATAL,08/12/2008 12:00:00 AM,AUG,,N/A,TUE,30807846,08/12/2008 12:00:00 AM,DISTRICT 3,45204
5,27XX W NORTH BEND RD,39.1894835043214,-84.5747953207125,MOUNT AIRY,2446,139029729,1,"CINC, OH 45239",BLACK,MALE,39,NONFATAL,10/31/2013 12:00:00 AM,OCT,024600,2,THU,139029729,10/31/2013 02:46:00 AM,DISTRICT 5,45239
5,13XX KNOWLTON ST,39.1616613726014,-84.5333275236454,NORTHSIDE,1179,51006471,1,"CINC,OH 45223",BLACK,MALE,30,FATAL,10/21/2010 12:00:00 AM,OCT,,N/A,THU,51006471,10/21/2010 12:00:00 AM,DISTRICT 5,45223
4,48XX READING RD,39.175190835184,-84.4665516708762,BOND HILL,1408,41103092,3,"CINC, OH 45206",BLACK,MALE,23,NONFATAL,05/22/2011 12:00:00 AM,MAY,213500,21,SUN,41103092,05/22/2011 09:35:00 PM,DISTRICT 4,45237
5,55XX COLERAIN AV,39.1923918759414,-84.5711027077551,MOUNT AIRY,3370,169002645,1,"CINCINNATI, OH 45231",BLACK,MALE,23,NONFATAL,02/01/2016 12:00:00 AM,FEB,190000,19,MON,169002645,02/01/2016 07:00:00 PM,DISTRICT 5,
4,2XX FOREST AV,39.147324456591,-84.5034670829409,AVONDALE,2370,139024380,1,"CINC, OH 45220",BLACK,MALE,36,NONFATAL,09/07/2013 12:00:00 AM,SEP,000100,0,SAT,139024380,09/07/2013 12:01:00 AM,DISTRICT 4,45229
4,35XX ALASKA AV,39.1457873418041,-84.4998386482333,AVONDALE,2897,159003696,1,"CINC, OH 45202",BLACK,MALE,27,NONFATAL,02/12/2015 12:00:00 AM,FEB,233000,23,THU,159003696,02/12/2015 11:30:00 PM,DISTRICT 4,45229
3,14XX ERNST ST,39.1215714692966,-84.5440226923,SOUTH FAIRMOUNT,3638,169022901,1,,WHITE,MALE,41,NONFATAL,09/04/2016 12:00:00 AM,SEP,203000,20,SUN,169022901,09/04/2016 08:30:00 PM,DISTRICT 3,
1,1XX GREEN ST,39.1132475165531,-84.5185626677272,OVER-THE-RHINE,3281,159029735,1,"CINTI, OH 45214",BLACK,MALE,40,NONFATAL,10/31/2015 12:00:00 AM,OCT,013400,1,SAT,159029735,10/31/2015 01:34:00 AM,DISTRICT 1,
3,11XX WINFIELD AV,39.1126664384802,-84.5848757898631,WEST PRICE HILL,817,30912116,1,,BLACK,MALE,20,NONFATAL,12/17/2009 12:00:00 AM,DEC,,N/A,THU,30912116,12/17/2009 12:00:00 AM,DISTRICT 3,45205
4,16XX SUMMIT RD,39.2027271496642,-84.457262178263,ROSELAWN,1248,41008062,1,"CINC, OH 45237",BLACK,MALE,23,NONFATAL,12/17/2010 12:00:00 AM,DEC,,N/A,FRI,41008062,12/17/2010 12:00:00 AM,DISTRICT 4,45237
4,31XX VICTORY PY,39.1380763528494,-84.4819835146692,WALNUT HILLS,3145,159020493,1,"CINC, OH 45206",BLACK,MALE,34,NONFATAL,08/03/2015 12:00:00 AM,AUG,024500,2,MON,159020493,08/03/2015 02:45:00 AM,DISTRICT 4,45207
4,7XX RIDGEWAY AV,39.1395056592205,-84.4932069651925,AVONDALE,612,40904452,1,,BLACK,FEMALE,19,NONFATAL,06/29/2009 12:00:00 AM,JUN,,N/A,MON,40904452,06/29/2009 12:00:00 AM,DISTRICT 4,45229
5,53XX BAHAMA TER,39.1884655781591,-84.5662263842249,MOUNT AIRY,3295,159030797,2,"CINCINNATI, OH 45227",BLACK,MALE,46,NONFATAL,11/12/2015 12:00:00 AM,NOV,124500,12,THU,159030797,11/12/2015 12:45:00 PM,DISTRICT 5,
4,76XX READING RD,39.1997673654521,-84.4571666288011,ROSELAWN,2228,139013273,1,"CINC, OH 45227",BLACK,MALE,26,NONFATAL,05/28/2013 12:00:00 AM,MAY,013000,1,TUE,139013273,05/28/2013 01:30:00 AM,DISTRICT 4,45237
5,47XX CHICKERING AV,39.1763511119853,-84.5126903761888,SPRING GROVE VILLAGE,3021,159013864,2,"C/O, 45232",BLACK,FEMALE,49,FATAL,05/17/2015 12:00:00 AM,MAY,000100,0,SUN,159013864,05/17/2015 12:01:00 AM,DISTRICT 5,45232
4,41XX VINE ST,39.160670172136,-84.503152592916,NORTH AVONDALE,1955,129026134,2,"CINC, OH 45217",BLACK,MALE,38,NONFATAL,09/09/2012 12:00:00 AM,SEP,030000,3,SUN,129026134,09/09/2012 03:00:00 AM,DISTRICT 4,45217
4,5XX CARPLIN PL,39.1380174586941,-84.4971913561964,AVONDALE,2723,149020655,1,0,BLACK,MALE,18,FATAL,08/19/2014 12:00:00 AM,AUG,142200,14,TUE,149020655,08/19/2014 02:22:00 PM,DISTRICT 4,45229
4,34XX READING RD,39.1410541062579,-84.4935594502988,AVONDALE,1924,129022790,1,"CINC, OH 45215",BLACK,MALE,27,NONFATAL,08/11/2012 12:00:00 AM,AUG,180000,18,SAT,129022790,08/11/2012 06:00:00 PM,DISTRICT 4,45229
